gene_id,WT1,WT2,LOF1,LOF2,LOF3,GOF1,GOF2,GOF3
Il13ra1,4.05592,4.233,9.54371,8.85487,8.86871,3.18601,5.78827,6.66561
Zcchc12,0,0,0,0,0,0,0,0
Lonrf3,0.573731,0.968423,0.967598,0.877653,1.53686,0.806305,0.4821,0.631578
Gm6268,0,0,0,0,0,0,0,0
Pgrmc1,25.3466,9.95471,27.75,38.3657,32.0975,23.8285,30.6546,30.2177
Akap17b,0.0765846,0.106841,0.0611817,0.0218523,0,0.247034,0.378686,0.170061
Slc25a43,1.38417,0.401735,0.888919,0.669687,1.55323,0.616082,1.09781,0
Slc25a5,118.17,87.7548,143.718,152.984,172.422,98.1393,129.552,143.874
C330007P06Rik,2.2691,3.26485,3.63113,4.56947,2.90923,4.71914,3.46982,4.08747
Ube2a,1.44358,2.86839,4.15931,1.8746,0,1.39353,1.49801,1.98869
Nkrf,3.81227,2.29505,2.27593,3.33639,2.04634,2.73766,3.84854,3.51836
Gm15008,0,0,0,0,0,0,0,0
6-Sep,6.09637,1.72996,2.69951,1.4728,1.48425,6.51694,5.52059,6.29204
Sowahd,0,0,0,0,0,0,0,0
Rpl39,85.079,91.5335,99.0211,139.824,108.1,171.747,162.724,253.36
Snora69,0,0,0,0,0,15.2326,0,0
Upf3b,6.42016,5.58885,3.81224,4.33578,9.18063,3.13626,5.42276,6.63479
Nkap,2.74931,1.81389,2.35332,2.82246,2.47482,2.9989,2.95808,2.82701
Akap14,0.183377,0,0.0313974,0.0784755,0,0,0,0.281785
Ndufa1,94.2898,102.103,98.1147,90.7117,50.4443,68.2838,75.8206,68.3396
Rnf113a1,0.684893,0,0.521264,0.618687,0,0.0774333,0.0331811,0.584452
Gm9,0,0,0,0,0,0,0,0
Rhox1,0,0,0,0,0,0,0,0
Rhox2a,0,0,0,0,0,0,0,0
Rhox2e,0,0,0,0,0,0,0,0
Rhox2b,0,0,0,0,0,0,0,0
Rhox3a,0,0,0,0,0,0,0,0
Rhox3e,0,0,0,0,0,0,0,0
Rhox4a,0,0,0,0,0,0,0,0
Rhox4b,0,0,0,0,0,0,0,0
Rhox2c,0,0,0,0,0,0,0,0
Rhox3c,0,0,0,0,0,0,0,0
Rhox4c,0,0,0,0,0,0,0,0
Rhox2d,0,0,0,0,0,0,0,0
Rhox4d,0,0,0,0,0,0,0,0
Rhox2e,0,0,0,0,0,0,0,0
Rhox3e,0,0,0,0,0,0,0,0
Rhox4e,0,0,0,0,0,0,0,0
Rhox2f,0,0,0,0,0,0,0,0
Rhox3f,0,0,0,0,0,0,0,0
Rhox4f,0,0,0,0,0,0,0,0
Rhox3g,0,0,0,0,0,0,0,0
Rhox2g,0,0,0,0,0,0,0,0
Rhox4g,0,0,0,0,0,0,0,0
Rhox3h,0,0,0,0,0,0,0,0
Rhox2h,0,0,0,0,0,0,0,0
Rhox6,0,0,0,0,0,0,0,0
Rhox7a,0,0,0,0,0,0,0,0
Rhox8,1.0551,0.245553,0.228511,0.381251,0,0.053685,0.15847,0.064031
Rhox9,0,0,0,0,0,0,0,0
Btg1-ps1,0,0,0,0,0,0,0,0
Btg1-ps2,0,0,0,0,0,0,0,0
Rhox10,0,0,0,0,0,0,0,0
Rhox11,0,0,0,0,0,0,0,0
Rhox12,0,0,0,0,0,0,0,0
Rhox13,0,0,0,0,0,0,0,0
Zbtb33,3.50741,1.41691,2.84528,2.76734,1.63849,3.43485,5.26351,4.19864
Tmem255a,0.0457084,0.0424847,0,0.0811972,0.173952,0.475085,0.369187,0.655551
Mir3110,0,0,0,0,0,0,0,0
Atp1b4,0,0,0,0,0,0,0,0
Lamp2,38.5326,16.56,38.4737,39.5874,46.052,60.2856,59.1602,65.4857
Cul4b,2.61996,0.733894,2.53977,2.85739,4.38559,1.91304,2.59595,3.62318
Mcts1,5.23198,2.98951,5.03176,4.90752,18.7556,5.32149,3.15792,6.59188
C1galt1c1,2.04211,0.410323,3.43992,4.86539,0.210031,2.7528,2.86433,2.12
6030498E09Rik,0,0,0,0,0,0,0,0
Cypt15,0,0,0,0,0,0,0,0
Cypt14,0,0,0,0,0,0,0,0
Gria3,0,0,0,0,0,0,0,0
Thoc2,5.06428,5.23574,4.91672,4.56812,5.66992,3.62058,4.48189,4.4903
Xiap,3.78814,2.15421,4.25209,3.71806,5.13461,3.28908,3.79619,4.27007
Stag2,3.49999,2.6645,5.1873,4.3294,5.42288,4.44747,5.06857,5.08592
Sh2d1a,0,0,0,0,0,0,0,0
Tenm1,0,0,0,0,0,0,0,0
Gm362,0,0,0,0,0,0,0,0
Dcaf12l2,0,0,0,0,0,0,0,0
Dcaf12l1,0.113354,0,0.0779007,0,0,0.0579289,0,0.453021
Prr32,0,0,0,0,0,0,0,0
4930515L19Rik,0,0,0,0,0,0,0,0
Actrt1,0,0,0,0,0,0,0,0
Smarca1,0,0,0.0269697,0,0,0,0,0
Ocrl,8.8963,4.93589,6.0606,5.1419,3.82051,7.41192,8.15408,7.13801
Apln,1.16778,1.3691,0,0.32595,0,2.27514,1.51723,0.949504
Xpnpep2,2.26268,1.77813,6.71882,8.13534,7.45177,1.86636,2.72112,2.00294
Sash3,0,0,0,0,0,0.126972,0.149577,0
Zdhhc9,51.6206,33.1332,49.9769,51.5188,51.8921,55.428,54.4484,47.6494
Utp14a,8.80505,4.07754,4.66466,4.82056,8.85227,9.16891,7.5512,6.50239
9530027J09Rik,1.71459,0.318714,1.07364,1.9916,1.30502,1.69558,1.58107,0.401464
Bcorl1,18.4402,12.6063,10.7303,12.6565,15.1321,14.4404,13.1031,12.8862
Elf4,14.3994,13.6171,13.3769,16.9928,15.0975,15.1125,15.7674,15.5911
Aifm1,15.2936,9.05021,12.2906,11.451,9.57496,12.7916,13.7602,15.8244
Rab33a,0,0,0,0,0,0.148572,0.254654,0.074759
Zfp280c,2.21971,3.91851,3.19137,2.00613,1.11939,3.7015,3.58388,4.15897
Slc25a14,0.46657,0.379365,0.439397,0.758075,1.55353,0.593617,1.1191,0.119471
Gpr119,0,0,0,0,0,0,0,0
Rbmx2,2.78593,2.01884,1.90802,1.3943,0.5391,1.56229,1.66816,1.91069
Gm595,0,0,0,0,0,0,0,0
Enox2,3.26215,2.63652,2.77259,2.1721,3.20589,3.73179,3.41975,4.1643
Arhgap36,0,0,0,0,0,0,0,0
Olfr1320,0,0,0,0,0,0,0,0
Olfr1321,0,0,0,0,0,0,0,0
Igsf1,0,0,0,0,0,0,0,0
Olfr1322,0,0,0,0,0,0,0,0
Olfr1323,0,0,0,0,0,0,0,0
Olfr1324,0,0,0,0,0,0,0,0
Firre,17.0273,18.9584,7.67924,8.63429,5.21327,14.7077,12.7319,13.9442
Stk26,0,0,0,0,0,0,0.0533043,0
Frmd7,0,0,0,0,0,0,0,0.113245
Rap2c,0.853717,1.23256,1.41538,0.903833,4.27565,0.938114,1.77397,0.564043
Mbnl3,6.07286,3.38573,7.3295,7.63962,9.56928,7.98074,8.88066,8.7361
Hs6st2,0,0,0,0,0,0,0,0.235074
Usp26,0,0,0,0,0,0,0,0
1700080O16Rik,0,0,0,0,0,0,0,0
Gpc4,4.70018,2.65412,5.34088,5.90045,5.43289,3.88191,3.35629,7.15221
Gpc3,0,0,0,0.091761,0,0,0.249403,0
Mir6384,0,0,0,0,0,0,0,0
Mir717,0,0,0,0,0,0,0,0
A630012P03Rik,0,0,0,0,0,0,0,0
Mir363,0,0,0,0,0,0,0,0
Mir92-2,0,0,0,0,0,0,0,0
Mir19b-2,0,0,0,0,0,0,0,0
Mir20b,0,0,0,0,0,0,0,0
Mir18b,0,0,0,0,0,0,0,0
Mir106a,0,0,0,0,0,0,0,0
Kis2,0,0,0.0549834,0,0,0,0,0
Ccdc160,0,0,0,0,0,0,0,0
Phf6,1.2267,0.160417,1.07627,1.86885,0.437736,1.25771,1.0618,1.55917
Hprt,7.28048,6.4758,5.71117,6.63032,16.8119,7.8215,8.49351,9.30495
Mir450b,0,0,0,0,0,0,0,0
Mir450-1,0,0,0,0,0,0,0,0
Mir450-2,0,0,0,0,0,0,0,0
Mir542,0,0,0,0,0,0,0,0
C430049B03Rik,0,0.0828285,0,0,0,0,0,0.030427
Mir351,0,0,0,0,0,0,0,0
Mir503,0,0,0,0,0,0,0,0
Mir322,0,0,0,0,0,0,0,0
Plac1,0,0,0,0,0,0,0,0
Fam122b,1.35219,1.52074,2.79953,3.49572,0.977945,1.78395,2.28781,2.37125
Fam122c,0,0,0,0,0,0,0,0
Mospd1,2.1807,0.268572,2.05409,2.42807,4.9101,2.94782,1.86002,3.78466
Etd,0,0,0,0,0,0,0,0
Cxx1c,0.457705,0,0,0.106312,0,0.186243,0.279356,0.249921
Cxx1a,2.64706,0.922282,0.385281,0.2852,0,1.33012,2.04887,3.82363
Cxx1b,2.61102,1.0214,0.258851,0.506134,0,1.97536,1.70782,4.21623
4933416I08Rik,0,0,0,0.000200018,0,0,0,0
LOC100504039,0,0,0,0.0295385,0,0,0,0
AW822252,0,0,0,0,0,0,0,0
4930502E18Rik,0,0,0,0,0,0,0,0
1700013H16Rik,0,0,0,0,0,0,0,0
Zfp36l3,0,0,0,0,0,0,0,0
Xlr,0,0,0,0,0,0,0,0.157994
Gm16405,0,0,0,0,0,0,0,0
Gm16405,0,0,0,0,0,0,0,0
Slxl1,0,0,0,0,0,0,0,0
Gm14625,0,0,0,0,0,0,0,0
Gm16404,0,0,0,0,0,0,0,0
3830403N18Rik,0,0,0,0.797368,0,0,0,0
Gm773,0,0,0,0,0,0,0,0
1600025M17Rik,0,0,0,0,0,0,0,0
Zfp449,0,0,0,0,0,0,0,0
6330419J24Rik,0,0,0,0.100565,0,0,0,0
Ddx26b,0.354562,0,0.457031,1.94596,1.58774,0.0424842,0.309363,0.0320597
Gm648,0,0,0,0,0,0,0,0
Mmgt1,2.62012,2.12972,3.85421,3.12329,5.3929,4.24014,4.13199,4.32595
Mir5116,0,0,0,0,0,0,0,0
Slc9a6,0.513565,1.02985,0.912147,1.31196,1.71051,1.01351,1.38636,0.740136
Fhl1,0.213904,0,0.244154,0.915484,0,0,0,0
Mtap7d3,0,0,0,0,0,0,0,0.0441475
Brs3,0,0,0,0,0,0,0,0
Htatsf1,5.17155,2.15008,2.02271,4.09324,2.24648,4.7799,2.9789,3.00633
Vgll1,0,0,0,0,0,0,0,0
Gm14718,0,0,0,0,0,0,0,0
Cd40lg,0,0,0,0,0,0,0,0
Arhgef6,0,0.112604,0,0.0370166,0,0,0.0679188,0
Rbmx,11.5098,13.6394,11.9767,15.8407,11.1225,16.2373,17.905,16.5897
Snord61,0,0,0,0,0,0,0,0
Gm364,0,0,0,0,0,0,0,0
Gpr101,0,0,0,0,0,0,0,0
Zic3,0,0,0,0,0,0,0,0
4930550L24Rik,0,0,0,0,0,0,0,0
Fgf13,0.0945504,0.0376666,0.0416266,0,0,0.0206279,0,0
Mir504,0,0,0,0,0,0,0,0
F9,0,0,0,0,0,0,0,0
Mcf2,0,0,0,0,0,0,0,0
Atp11c,1.48129,1.02094,1.78815,1.65706,2.87355,0.952837,1.72635,0.9587
Mir505,0,0,0,0,0,0,0,0
Gm7073,0,0,0,0,0,0,0,0
Gm715,0,0,0,0,0,0,0,0
Sox3,0,0,0,0,0,0,0,0
C230004F18Rik,0,0,0,0,0,0,0,0
Cdr1,0,0,0,0,0,0,0,0
C030023E24Rik,0,0,0,0,0,0,0,0
Ldoc1,0,0,0,0,0,0,0,0
4933402E13Rik,0,0,0,0,0,0,0,0
1700019B21Rik,0,0,0,0,0,0,0,0
Gm6760,0,0,0,0,0,0,0,0
3830417A13Rik,0,0,0,0,0,0,0,0
Slitrk4,0,0,0,0,0,0,0,0
Ctag2,0,0,0,0,0,0,0,0
Slitrk2,0,0,0,0,0,0,0,0
Mir743,0,0,0,0,0,0,0,0
Mir743b,0,0,0,0,0,0,0,0
Mir742,0,0,0,0,0,0,0,0
Mir883a,0,0,0,0,0,0,0,0
Mir883b,0,0,0,0,0,0,0,0
Mir471,0,0,0,0,0,0,0,0
Mir741,0,0,0,0,0,0,0,0
Mir463,0,0,0,0,0,0,0,0
Mir880,0,0,0,0,0,0,0,0
Mir878,0,0,0,0,0,0,0,0
Mir881,0,0,0,0,0,0,0,0
Mir871,0,0,0,0,0,0,0,0
Mir470,0,0,0,0,0,0,0,0
Mir465d,0,0,0,0,0,0,0,0
Mir465c-2,0,0,0,0,0,0,0,0
Mir465b-1,0,0,0,0,0,0,0,0
Mir465c-1,0,0,0,0,0,0,0,0
Mir465b-1,0,0,0,0,0,0,0,0
Mir465,0,0,0,0,0,0,0,0
Gm1140,0,0,0,0,0,0,0,0
Gm14692,0,0,0,0,0,0,0,0
Gm14692,0,0,0,0,0,0,0,0
Gm1140,0,0,0,0,0,0,0,0
4933436I01Rik,0,0,0,0,0,0,0,0
Mir201,0,0,0,0,0,0,0,0
Mir547,0,0,0,0,0,0,0,0
Mir509,0,0,0,0,0,0,0,0
Gm10474,0,0.136165,0,0.0376067,0,0,0,0
Fmr1,1.7903,2.24252,2.47692,2.9946,1.52978,2.28865,3.25957,2.60483
Fmr1nb,0,0,0,0,3.39652,0.129689,0,0
Gm6812,0,0,0,0,0,0,0,0
Aff2,0,0,0,0,0,0,0,0
1700111N16Rik,0,0,0,0,0,0,0,0
1700020N15Rik,0,0,0,0,0,0,0,0
Ids,1.90369,0.796692,1.50998,2.26779,0.664247,1.80169,3.14915,2.62568
1110012L19Rik,1.22098,0,3.45701,1.14937,1.54852,3.06428,2.27136,3.91736
4930567H17Rik,0,0,0,0,0,0,0,0.0810491
BC023829,3.44733,1.44964,3.06357,2.51152,4.68567,4.28284,1.18143,5.15049
Gm14725,0,0,0,0,0,0,0,0.0824004
Mamld1,3.27615,2.79239,1.8249,0.32641,2.90292,1.57773,1.76755,1.65294
Mtm1,0.232931,0.587078,2.4054,0.678784,1.0167,0.958387,1.23296,1.93467
Mtmr1,3.9554,0.951318,3.22222,3.42228,4.47786,3.12577,3.10914,3.98369
Cd99l2,6.67401,2.9769,3.52607,4.16321,3.00341,8.97707,7.36755,5.00927
Hmgb3,14.3207,13.5665,20.9802,17.248,21.2893,27.1143,28.3805,24.2712
Gpr50,0,0,0,0,0,0,0.178999,0
Vma21,1.11398,0.596977,1.03434,2.06873,0.646794,1.08653,0.988463,1.40282
Gm1141,0,0,0,0,0,0,0,0
Prrg3,0,0,0,0,0,0,0,0
Fate1,0,0,0,0,0,0,0,0
Cnga2,0,0,0,0,0,0,0,0
Magea4,0,0,0,0,0,0,0,0
Gabre,4.34369,3.20951,1.81234,2.53611,3.6131,5.14108,3.42575,3.10967
Mir224,0,0,0,0,0,0,0,0
Mir452,0,0,0,0,0,0,0,0
Magea10,0,0,0,0,0,0,0,0
Gabra3,0,0,0,0,0,0,0,0
Mir767,0,0,0,0,0,0,0,0
Mir105,0,0,0,0,0,0,0,0
Gabrq,0,0,0,0,0,0,0,0
Cetn2,0.644819,1.06498,2.40469,1.50223,2.99879,2.11433,1.49957,2.34789
Nsdhl,9.87736,3.33284,10.1215,7.65582,9.46775,5.8481,6.52647,7.73984
Zfp185,0,0,0.199274,0,0,0,0,0.0688161
Mir2137,0,0,0,0,0,0,0,0
Pnma5,0,0,0,0,0.539285,0,0,0
Pnma3,0,0,0,0,0,0,0,0
Xlr4a,0,0,0.838564,0,0,0,0.0932899,0.967685
Xlr3a,0,0.139875,0.223332,0.161014,0,0.0638363,0.0741823,0.680913
Xlr5a,0,0.170626,0.250331,0,0,0,0,0
DXBay18,0,0,0.000172783,0,0,0,0,0
Gm14685,0,0,0.0494027,0,0,0,0,0
Gm14685,0,0,0.0494027,0,0,0,0,0
DXBay18,0,0,0.000172783,0,0,0,0,0
Xlr5b,0,0.0466226,0.118603,0,0,0,0,0
Spin2d,0,0,0,0,0,0,0,0
Xlr3b,0,0.166432,0.700853,0.164217,0,0.0651054,0.489756,1.33649
Xlr4b,0,0,0.387032,0.154134,0,0,0,0.187537
F8a,1.16651,0.572383,1.68647,2.51003,1.10995,1.08885,1.52654,2.70585
Xlr4c,0,0,0.221407,0,0,0,0,0.0709363
Xlr3c,0,0.170152,0,0.111927,0,0,0.112874,0.187542
Xlr5c,0,0.110704,0.22095,0,0,0,0,0
Zfp275,3.81106,1.01105,1.84813,1.23005,0.190225,2.08268,2.02801,2.38489
Zfp92,0.53346,0.381643,0.440221,0.43908,1.19755,0,0,0.224297
Trex2,0,0.948246,0.291403,0.618865,0.647401,0.173116,0,0.435563
Haus7,6.51195,8.16298,4.88098,9.12214,5.61054,6.659,5.30447,7.42469
Bgn,0,0,0,0,0,0,0,0
Atp2b3,0,0,0,0,0,0,0,0
Dusp9,0.119106,0,0.14274,0.229385,0,0.0151612,0.181849,0.442402
Pnck,0,0.831934,0,0,0,0,0,0
Slc6a8,18.8118,27.4499,35.0004,38.1922,30.4646,14.7265,15.0693,18.1277
Bcap31,32.0522,21.2794,37.1168,27.2514,43.8422,23.3795,21.9542,31.2872
Abcd1,15.4674,13.2276,21.3443,22.4873,22.1219,9.57086,10.7655,11.6353
Plxnb3,0,0,0,0.0614252,0,0,0.0341536,0
Srpk3,0.0832304,0.270782,0,0.373997,0,0,0.127059,0.277122
Idh3g,161.899,92.1713,161.405,188.248,161.945,166.99,175.51,238.7
Ssr4,47.7403,53.4099,56.3126,80.9182,76.0531,66.0845,44.9918,76.4862
Pdzd4,2.69736,2.1004,2.1925,2.22783,3.58926,1.69714,1.48365,1.07052
L1cam,30.4178,29.9237,41.005,59.8343,45.0779,11.3569,16.1499,11.007
Avpr2,0,0,0,0.154291,0,0.0730852,0,0.318705
Arhgap4,1.76397,4.7834,0.385869,1.60452,4.44451,1.37284,0.441132,0.364026
Naa10,30.9138,28.7753,32.602,42.5265,16.4631,28.0521,29.1048,32.6266
Renbp,0.669881,0.792224,0,0.078173,0,0.588833,0.47804,0.187116
Hcfc1,85.3123,47.9994,86.9114,93.8379,78.7832,67.9321,91.2473,82.9133
Irak1,31.4747,33.9073,21.706,31.4335,17.1149,22.7741,32.4123,24.5881
Mir5132,0,0,0,0,0,0,0,0
Mir718,0,0,0,0,0,0,0,0
Mecp2,4.1471,4.81347,4.34214,3.69054,2.8383,6.73658,7.35656,7.10625
Opn1mw,0,0,0,0,0,0,0,0
Tex28,0,0,0,0,0,0,0,0
Tktl1,0,0,0,0,0,0,0,0
Flna,2.11639,1.92489,1.44276,1.88754,2.2813,3.69052,5.10321,4.97654
Emd,28.8048,14.8029,18.4885,19.9173,24.6,25.6895,20.5467,30.6716
Rpl10,184.388,195.292,162.86,170.385,169.895,254.773,212.715,302.087
Snora70,0,0,0,0,0,0,0,0
Dnase1l1,2.59217,2.79077,3.36677,2.73943,4.61735,2.17644,1.80658,3.72768
Mir7091,0,0,0,0,0,0,0,0
Taz,11.0531,7.52427,8.65907,13.6321,5.97167,8.7012,12.6294,21.3922
Atp6ap1,20.8091,12.3102,21.8463,26.5102,23.0111,23.5106,19.8362,22.9541
Gdi1,10.7794,12.8654,10.4093,7.76225,16.9411,11.3314,8.63827,10.5331
Fam50a,2.90713,3.26412,3.02823,4.19858,0,2.46573,3.72408,1.98504
Mir7092,0,0,0,0,0,0,0,0
Plxna3,3.25109,0.944927,0.471517,1.04362,1.20318,2.09857,1.13772,1.371
Lage3,12.685,14.195,20.8744,19.8311,16.6851,17.0568,21.0296,34.2152
Ubl4,8.91064,8.15387,5.93462,8.16495,11.8361,9.93372,8.72113,10.4539
Slc10a3-ubl4,2.60856e-316,3.28E-118,4.91E-35,1.90E-78,1.14E-33,1.91E-285,0.24202,2.86E-98
Slc10a3,3.47468,2.91854,4.75932,6.39723,0.318607,4.56058,2.41124,3.78961
Fam3a,3.68075,4.76356,5.93517,4.80524,4.61014,7.92119,4.71447,5.0116
Ikbkg,2.99207,1.51939,2.3357,2.52627,2.82557,2.39692,2.80871,2.21607
G6pdx,30.5898,14.4491,30.9379,31.3329,33.4991,29.0659,26.0566,39.9201
Gm6880,0,0,0,0,0,0,0,0
Olfr1325,0,0,0,0,0,0,0,0
Gm5640,0,0,0,0,0,0,0,0
Gm6890,0,0,0,0,0,0,0,0
Gm5936,0,0,0,0,0,0,0,0
LOC100503280,0,0,0,0,0,0,0,0
Gab3,0.22951,0,0,0,0,0.0584208,0,0
Dkc1,13.4169,7.9348,11.8552,8.71429,9.26501,12.307,8.42006,11.4883
Mpp1,4.13842,3.0841,10.2117,8.34955,8.12549,6.22075,3.71072,4.49264
Smim9,0,0,0,0,0,0,0,0
F8,0.171797,0.17976,0.073522,0.133276,0,0.0929701,0.482272,0.320629
Fundc2,3.18193,1.45659,3.48635,2.54554,1.11796,2.92895,3.03246,5.48029
Mtcp1,2.24631,1.59414,2.21487,2.0409,2.54073,2.38045,1.71785,2.15236
Brcc3,8.70139,10.3117,13.242,10.3043,12.2717,12.9386,13.5039,9.85066
Vbp1,0.982569,1.15348,1.48758,2.21304,2.1648,1.50031,2.79669,4.10543
Rab39b,0,0,0,0,0,0,0,0
4933407K13Rik,5.14801,5.84094,2.99167,2.02135,1.52803,1.91198,2.24581,3.05038
Pls3,4.69586,0.569345,1.90485,0.939267,0,4.58726,2.40472,4.90836
Gm4937,0,0,0,0,0,0,0,0
4930428D18Rik,0,0,0,0,0,0,0,0
4930468A15Rik,0,0,0,0,0,0,0,0
Tbl1x,11.5043,9.19056,15.1065,12.286,14.7289,15.6367,20.7325,18.0229
Gm6927,0,0,0,0,0,0,0,0
Prkx,1.71998,1.22845,2.88484,2.48574,4.74394,3.60484,4.12136,5.32576
Pbsn,0,0,0,0,0,0,0,0
Gm14744,0,0,0,0,0,0,0,0
5430402E10Rik,0,0,0,0,0,0,0,0
Obp1a,0,0,0,0,0,0,0,0
Gm5938,0,0,0,0,0,0,0,0
Gm14743,0,0,0,0,0,0,0,0
4930480E11Rik,0,0,0,0,0,0,0,0
Prrg1,0.102344,0.114211,0.504723,0.0525651,0.233686,0.0729711,0.285821,0.199313
Fam47c,0,0,0,0,0,0,0,0
Gm8787,0.120468,0,0,0.0257755,0,0,0.131338,0
Gm7173,0,0.289777,0.679093,0.0727552,0,0.0721325,0.0988771,0.0580637
Mageb16,0,0,0,0,0,0,0,0
Tmem47,0,0,0,0,0,0,0,0
4930595M18Rik,0,0,0,0,0,0,0,0
Dmd,1.07215,0.590018,1.17614,1.33104,2.67106,0.83491,1.24421,1.50167
Tsga8,0,0,0,0,0,0,0,0
1600014K23Rik,0,0,0,0,0,0,0,0
Tab3,3.79872,3.06273,5.10945,5.05708,4.03754,3.57425,4.33714,4.92344
Gyk,1.27637,0.356083,1.7084,1.51512,0.485806,0.594296,0.421611,0.401749
5430427O19Rik,0,0,0,0,0,0,0,0
Samt3,0,0,0,0,0,0,0,0
Nr0b1,0,0,0,0,0,0,0,0
Mageb4,0,0,0,0,0,0,0,0
Gm41,0,0,0,0,0,0,0,0
Il1rapl1,0,0,0,0,0,0,0,0
Mir1906-1,0,0,0,0,0,0,0,0
Pet2,0,0,0,0,0,0,0,0
4932429P05Rik,0,0,0,0,0,0,0,0
4930415L06Rik,0,0,0,0,0,0,0,0
Gm44,0,0,0,0,0,0,0,0
LOC101055749,0,0,0,0,0,0,0,0
Mageb1,0,0,0,0,0,0,0,0
Mageb2,0,0,0,0,0,0,0,0
Gm5072,0,0,0,0,0,0,0,0
Gm5072,0,0,0,0,0,0,0,0
1700084M14Rik,0,0,0,0,0,0,0,0
Gm14781,0,0,0,0,0,0,0,0
Mageb5,0,0,0,0,0,0,0,0
Gm5071,0,0,0,0,0,0,0,0
Mageb2,0,0,0,0,0,0,0,0
Mageb1,0,0,0,0,0,0,0,0
Mageb18,0,0,0,0,0,0,0,0
Gm5941,0,0,0,0,0,0,0,0
BC061195,0,0,0,0,0,0,0,0
1700003E24Rik,0,0,0,0,0,0,0,0
BC061195,0,0,0,0,0,0,0,0
1700003E24Rik,0,0,0,0,0,0,0,0
Arx,0.117788,0.109514,0,0,1.12079,0,0,0.0150864
Pola1,2.16506,1.72589,3.7114,2.5467,2.80316,2.08529,2.81448,2.10565
Pcyt1b,0,0,0,0.00693603,0.0616866,0.173479,0,0
Pdk3,4.9777,1.21366,4.69435,3.73664,6.52179,3.40635,1.88641,4.68163
AU015836,0,0,0,0,0,0,0,0
Zfx,1.0399,1.04079,1.64087,1.08611,0.666881,2.00058,1.71622,2.06209
Eif2s3x,25.8642,15.1606,24.0153,28.6517,16.4641,28.0586,31.2083,36.881
Klhl15,0.297233,1.34718,0.308865,0.586304,0.130273,0.516551,0.344442,1.10905
Mir7673,0,0,0,0,0,0,0,0
Apoo,3.87686,7.26151,5.48394,10.1831,0.361095,3.38785,3.32264,4.3729
Apoo-ps,2.42722,4.10197,1.95754,3.21447,0,1.13323,1.3103,1.44E-11
Gm14827,0,0,0,0.0554006,0,0.0395483,0,0
Maged1,20.8421,13.5702,8.09599,8.15786,4.22192,28.0019,28.2942,33.9183
Gspt2,0.161812,0.421225,0.243787,0,0,0.181247,0.889359,0
Zxdb,2.01004,1.86723,1.14965,2.09187,1.27817,1.95955,2.20359,2.78532
Zxda,1.66314,1.79344,0.969025,1.91365,0.958149,1.81761,2.08578,2.40108
Spin4,0.0758771,0,0,0.0243561,0,0,0,0
Arhgef9,0.384949,0.0312803,0,0,0,0.304973,0,0.131506
Amer1,1.59662,1.41636,2.275,2.22786,0.0702629,3.13067,3.17707,3.60862
Asb12,0,0,0,0,0,0,0,0
Zc4h2,0,0.787763,0.0252087,0,0,0.300107,0.0318132,0.0186745
Zc3h12b,0,0.837238,0.081129,0,0,0,0.103367,0
1700010D01Rik,0,0,0,0,0,0,0,0
Las1l,9.05852,7.61992,11.1197,11.5776,15.5969,10.2598,9.30077,9.53421
Msn,0.0206777,0,0.0991178,0,0.787064,0.0947697,0,0
F630028O10Rik,0,0,0,0,0,0,0,0
Mir223,0,0,0,0,0,0,0,0
Vsig4,0,0,0,0,0,0,0,0
Hsf3,0,0,0.0283627,0,0,0,0,0
Heph,3.71051,3.13553,3.31283,3.22416,6.32732,2.71949,3.62286,4.17328
Gpr165,0,0,0,0,0,0,0,0
Pgr15l,0,0,0,0,0,0,0,0
Eda2r,0.0998497,0,0,0.0427354,0,0.0169443,0.239627,0.0170485
Ar,0,0,0,0,0,0,0,0
Ophn1,1.8162,0.844463,1.06405,0.716861,0.537687,3.18576,2.73798,1.89222
Yipf6,2.91292,1.31219,2.65954,3.60382,4.10024,3.38429,5.05697,3.90265
Stard8,0.254296,0.310399,0,0,0,0.493753,0.263494,0.0407206
Efnb1,26.3127,18.3614,19.7636,30.6281,19.4896,19.1,17.325,21.3772
Gm14812,0,0,0,0,0,0,0.43937,0
Pja1,14.6429,12.6525,10.5273,14.3329,9.34576,13.5311,14.0172,11.9929
Tmem28,0,0,0.363912,0,0,0,0,0
Eda,0.0481302,0.0447609,0.131906,0.109932,0,0.237006,0.280179,0
Mir676,0,0,0,0,0,0,0,0
Awat2,0,0,0,0.474457,0,0.41806,1.2488,0.23137
Otud6a,1.81819,2.81365,1.72998,0.259305,0,0,0.968706,1.13742
Igbp1,20.4259,14.1984,9.97661,13.4277,27.5076,24.5261,22.6164,31.1312
Dgat2l6,0,0,0.0352767,0,0,0,0,0
Awat1,0,0,0,0,0,0,0,0
P2ry4,0.481615,0,1.0016,1.10699,2.4443,0.081757,0,0
Arr3,0,0,0,0,0,0,0,0
Pdzd11,4.17351,4.74646,1.86704,2.66041,7.77739,7.10558,4.49326,6.67147
Kif4,4.0057,2.21331,8.21742,5.27239,3.50883,4.32755,4.13134,4.37136
Gdpd2,1.58275,0.981023,1.40269,1.8329,2.95298,0.0474038,0.108302,0.143094
Dlg3,10.6999,4.94129,9.0336,6.77852,12.4822,7.47182,8.39577,7.93514
Tex11,0,0,0,0.0630731,0.478634,0,0,0
